TEI,AI,IPI,TI,TLI,FTI,threshold,value,statechange,feedback,timestamp,attentionValue,activity,level,marker,result_1,result_2
4.249797686706416,86.00538983601398,71.86365360780258,112.92801841867664,1.1593990974579196,-92.09898387282439,151.90507352937368,142.22165749262376,true,true,1671727488114,0,digits,af,submit_answer,3,1
-0.08313135634216304,101.99372881541584,112.37275796103047,113.42745085932897,0.8799188426327446,-91.31907216060603,165.89855207007014,207.8789876921595,false,false,1671727488357,0,digits,af,submit_answer,3,1
0.18045345822028053,137.6190497550017,130.69391342715934,122.76540077523329,0.8334387373225504,-85.57058648626179,189.39493038571112,259.884065332634,true,false,1671727488530,0,digits,af,submit_answer,3,1
0.13388933122692084,134.5083143891037,123.59087313069749,126.85076083173922,0.8615443552786334,-85.83203165667511,206.10265765826594,256.22583947593046,true,false,1671727488773,0,digits,af,submit_answer,3,1
0.049050850419634806,124.24256262561103,111.62498774239378,116.67083319859096,0.8886863359236523,-95.4737148676454,211.42784638860152,227.40341257960827,true,false,1671727488967,0,digits,af,submit_answer,3,1
0.1573447968862153,129.02480191847698,113.27452093308872,112.9670417027734,0.8310146828705421,-93.2263536901334,217.7856490747654,236.85905713325695,true,false,1671727489198,0,digits,af,submit_answer,3,1
-0.039800117494676025,122.17264591730044,100.27641028862213,113.8784850300157,0.9368391887190273,-90.03999304241555,216.39340140401748,212.21665839177376,false,true,1671727489433,0,digits,af,submit_answer,3,1
-0.43579929862843836,114.13939540613288,96.08861081872215,121.84699205782728,1.0362844144398478,-86.67473232720121,211.8130483814351,198.07198931368794,true,true,1671727489619,0,digits,af,submit_answer,3,1
-1.3050074067455784,97.40878726752514,90.40967288464006,126.56682977887337,1.1712746209616955,-84.24125086265904,204.134075595859,181.09715723913075,true,true,1671727489854,0,digits,af,submit_answer,3,1
21.45034154681326,78.86711895014551,72.84964544069373,126.68231258073975,1.2565529166084755,-85.35262338157715,191.88636444245765,155.1432309822536,true,true,1671727490061,0,digits,af,submit_answer,3,1
-0.8356156422290767,85.78055997045922,88.74787420525934,130.99643919032826,1.1482979358173049,-82.38076262079502,193.41398437564862,197.99684417522158,false,false,1671727490312,0,digits,af,submit_answer,3,1
0.046393295013878615,123.98869081371271,111.59838377024718,137.9919200315901,1.012922043558024,-79.15435888835273,203.0277337899763,231.86898203295937,true,false,1671727490475,0,digits,af,submit_answer,3,1
0.1434987977028588,129.48233152647936,121.90188196966105,136.4276059911219,0.9641238810420689,-79.2867368145946,212.90377177223078,242.53188571899423,true,false,1671727490727,0,digits,af,submit_answer,3,1
0.18444166894010147,120.83253346842497,115.78619289658916,128.71436792450257,0.9092803323184481,-83.80680972653246,220.04178768508757,241.45583542365802,true,false,1671727490912,0,digits,af,submit_answer,3,1
0.19315356858966365,123.292787127461,120.2317985955919,129.86478306781132,0.9156632003099532,-84.05036861149597,225.8098909234215,243.1142006384233,true,false,1671727491150,0,digits,af,submit_answer,3,1
-0.735658669185572,102.6131869540398,88.74527129160805,106.55948188645645,0.9609799134723651,-97.05749344500259,201.60673542454924,186.50210743409053,true,true,1671727499603,0,nback,af,submit_answer,3,1
-5.812740773171591,91.16185964629175,64.4621054146363,107.16064205924127,1.033483042361652,-95.69693039469013,193.6057129022804,169.60264533547382,true,true,1671727499826,0,nback,af,submit_answer,3,1
-5.709848695718017,94.83027197941702,71.00361954690837,91.96626251611958,0.8657875126030978,-103.21483318530683,182.6176757383588,149.65356424659404,true,true,1671727500019,0,nback,af,submit_answer,3,1
5.8190278567303295,88.88341596520777,80.75867043564574,97.94572232804407,1.0189078298412093,-100.8970363369802,172.3537458389941,141.56195614089998,true,true,1671727500277,0,nback,af,submit_answer,3,1
1.8191573776154126,80.2482374822041,71.83327254036493,100.97818994962054,1.149632651627547,-99.79607561401644,166.5780985125374,149.25115653316732,true,true,1671727500447,0,nback,af,submit_answer,3,1
1.522108479030707,71.19121667878414,74.6978412168438,110.51155421268743,1.2095005394101588,-94.8283461449146,162.5425351823122,150.43584519163667,true,true,1671727500678,0,nback,af,submit_answer,3,1
2.412118319264541,73.50093368407062,84.63236322382853,104.21050078849291,1.0054102047610245,-97.3429076726869,157.00372577043078,140.38729753478657,true,true,1671727500906,0,nback,af,submit_answer,3,1
-7.743177321870401,77.14039501625419,92.17901112218819,102.39799351501952,0.8963779963655014,-97.28031422026959,158.72419561936385,163.88560516616303,false,false,1671727501126,0,nback,af,submit_answer,3,1
-2.9032158625436257,81.32382944101721,89.73560020627181,117.89494353642809,1.0492887185899804,-89.33324909991717,159.71235389768964,162.67682873266702,true,false,1671727501303,0,nback,af,submit_answer,3,1
4.321218515736558,74.2742451801053,62.2692726166406,119.93815794469498,1.3575452277260125,-88.67573454158456,156.1561538047347,145.48755352586997,false,true,1671727501527,0,nback,af,submit_answer,3,1
5.362101506896681,82.5866415239935,55.6694303885307,121.26062319090113,1.391361659297934,-86.74730766892071,156.1313652305041,156.0569995078122,true,true,1671727501746,0,nback,af,submit_answer,3,1
2.0198933999953286,75.65641478900963,71.49807647230192,115.49791764408641,1.3711400107229237,-90.67584197992224,153.30606821949272,144.83017718645868,true,true,1671727501954,0,nback,af,submit_answer,3,1
-0.6537864050904233,92.79984455337808,85.08843044192037,140.42485359667728,1.3945576724471647,-77.42071150208052,161.26805047494526,185.15399724130287,false,false,1671727502127,0,nback,af,submit_answer,3,1
-0.2410123430368261,102.98848442589959,95.71868948280063,146.98282014050378,1.2839671487593642,-74.14871157711532,168.7431175143907,191.168318632727,true,false,1671727502357,0,nback,af,submit_answer,3,1
-0.36578512696945464,94.5897287418697,99.56696784721652,124.22522104880582,1.0322301139455292,-85.054001533247,174.86597935303578,193.2345648689711,true,false,1671727502561,0,nback,af,submit_answer,3,1
-0.39427033130063305,102.62152277228341,94.02294037641057,120.00333669270644,1.0047361602299556,-86.58213200867911,178.57176508572147,189.6891222837785,true,false,1671727502828,0,nback,af,submit_answer,3,1
-0.3669183315154509,105.27989055691116,99.25208499146991,144.2813660516973,1.2010345995058591,-74.63767335621417,181.7912139538077,191.44956055806642,true,false,1671727503039,0,nback,af,submit_answer,3,1
-0.041198572697235473,93.88061183792651,109.66572092251687,155.42919508491505,1.2386536957797107,-69.35098473299726,188.62657582274727,209.13266142956604,true,false,1671727503206,0,nback,af,submit_answer,3,1
0.043448902919809844,91.17442435960884,102.33871578722196,161.45913505725628,1.3587088229226347,-66.81795679352874,193.94567811830703,209.90298500498633,true,false,1671727503429,0,nback,af,submit_answer,3,1
-0.4574662448840748,74.68368120884554,74.49126946635911,146.43935241564614,1.4888789510887837,-74.34859100618964,192.8721872964173,189.65171483074812,false,true,1671727503657,0,nback,af,submit_answer,3,1
-0.7698133367717573,99.16573017950051,84.17695351862406,137.97859086568366,1.3308699934599482,-78.51248028364411,186.9580932300451,169.2158110309286,true,true,1671727503900,0,nback,af,submit_answer,3,1
0.12474827598000725,115.99421447288533,116.31575469831036,149.9204245616592,1.0875757657757354,-72.40974476596583,197.72948084896336,230.043643705718,false,false,1671727504074,0,nback,af,submit_answer,3,1
0.16286926299153417,127.22807804805612,125.83543612645869,150.49873880216185,1.0234274451769887,-72.57490267120795,210.52370214808906,248.90636604546617,true,false,1671727504319,0,nback,af,submit_answer,3,1
0.09975754489582965,87.65878785296937,103.17964375975387,160.0006855570831,1.179191847450506,-68.06094990760025,213.84311916472484,223.80137021463221,true,false,1671727504508,0,nback,af,submit_answer,3,1
0.4167680899464561,113.38935554159931,109.38626207629497,167.43434354003216,1.2561694296936166,-63.378296037901194,219.90105138785015,238.07484805722606,true,false,1671727504729,0,nback,af,submit_answer,3,1
0.4302536339554115,127.78261245018854,109.26796590992096,173.97396886598142,1.265459781662406,-59.970633870317386,228.9723357464106,256.18618882209205,true,false,1671727504949,0,nback,af,submit_answer,3,1
0.4289157576573872,137.78402622592574,119.13127585888837,162.1715169490861,1.1228168071707296,-66.73061884015257,235.7613912940102,256.12855793680893,true,false,1671727505158,0,nback,af,submit_answer,3,1
0.4132992351773656,131.30888618641467,114.99431008169772,152.42460648065193,1.1401401391631332,-75.54118583345563,235.8873876791279,236.26537683448103,true,false,1671727505414,0,nback,af,submit_answer,3,1
0.4088646524068011,110.97211778566722,93.3041889739655,135.78559539692154,1.0753508974057755,-78.54232588234437,226.38884198994924,197.8932049224132,false,true,1671727505585,0,nback,af,submit_answer,3,1
